orderID,orderPrice,salesTax,orderDate,orderTime,tips,employeeID,customerID
481,8.83,0.28,2025-10-18,14:26:26,4,9,93
482,15.09,0.59,2026-03-06,20:10:37,5,8,202
483,12.24,0.54,2025-10-10,16:21:51,3,6,106
484,21.92,1.17,2025-03-08,17:08:44,2,5,59
485,19.34,0.84,2025-07-28,16:45:18,5,1,22
486,21.7,1.1,2025-01-01,18:57:13,3,9,96
487,26.62,1.27,2025-11-10,17:31:05,5,2,111
488,46.05,2.65,2025-01-27,21:50:07,1,5,248
489,11.49,0.44,2025-03-07,12:44:35,4,10,175
490,22.76,1.16,2025-04-16,21:12:59,3,10,112
491,26.39,1.49,2025-08-02,14:49:40,1,5,47
492,22.22,1.07,2025-03-23,14:55:45,4,2,59
493,22.5,1.15,2025-03-30,14:15:27,3,1,124
494,24.9,1.35,2025-08-09,19:44:49,2,4,180
495,34.84,1.99,2026-02-27,15:19:24,1,6,236
496,40.61,2.21,2025-06-18,14:31:55,3,2,155
497,29.53,1.68,2025-09-14,12:41:19,1,2,78
498,18.99,0.94,2026-03-30,13:46:32,3,10,60
499,27.17,1.42,2026-03-01,20:07:35,3,10,213
500,51.48,2.73,2025-08-30,21:36:24,5,1,89
501,44.24,2.54,2025-05-30,18:10:43,1,4,106
502,40.56,2.21,2025-03-16,16:59:17,3,1,210
503,32.38,1.73,2025-04-02,20:20:59,3,9,227
504,29.92,1.52,2025-02-18,12:26:50,4,8,249
505,27.13,1.48,2026-02-05,15:50:12,2,6,25
506,18.42,0.97,2025-08-05,19:10:08,2,4,86
507,10.23,0.48,2025-07-04,18:04:14,2,8,230
508,10.13,0.48,2025-03-26,17:05:35,2,3,38
509,15.38,0.73,2026-03-28,20:11:27,3,8,100
510,8.05,0.3,2025-03-09,11:40:11,3,8,1
511,8.26,0.31,2025-03-12,20:34:08,3,6,207
512,9.18,0.48,2025-04-01,14:42:22,1,10,196
513,24.0,1.35,2025-08-22,15:36:12,1,10,95
514,29.17,1.42,2025-12-01,11:46:50,5,1,83
515,52.6,2.8,2025-02-14,12:03:47,5,8,180
516,25.65,1.45,2025-11-04,19:55:24,1,3,190
517,15.81,0.81,2025-06-29,21:27:41,2,8,220
518,27.27,1.37,2026-02-22,21:29:19,4,8,205
519,33.58,1.68,2025-10-01,13:18:04,5,8,220
520,25.93,1.23,2025-03-01,11:53:20,5,3,230
521,24.27,1.37,2025-01-02,20:39:19,1,7,95
522,21.5,1.15,2025-07-19,21:16:46,2,1,45
523,26.64,1.39,2025-01-27,17:27:36,3,4,138
524,9.11,0.36,2025-12-23,11:57:37,3,9,81
525,11.38,0.43,2025-10-28,13:37:50,4,4,207
526,35.42,2.02,2025-09-13,20:02:01,1,8,86
527,25.72,1.22,2025-08-01,18:44:36,5,1,125
528,24.29,1.19,2026-01-19,19:53:00,4,1,120
529,25.62,1.27,2025-03-12,19:10:57,4,4,65
530,22.13,1.18,2025-06-29,15:45:28,2,7,48
531,40.84,2.34,2025-09-06,14:47:09,1,7,139
532,22.41,1.26,2025-11-03,16:35:02,1,3,65
533,45.99,2.59,2025-08-14,21:36:25,2,9,53
534,18.24,0.84,2025-10-16,17:30:56,4,5,224
535,20.22,1.07,2025-06-10,15:23:39,2,1,196
536,12.73,0.63,2026-01-30,19:20:52,2,3,245
537,30.06,1.71,2026-04-03,14:13:21,1,1,94
538,35.92,1.82,2026-02-11,14:03:58,5,1,158
539,17.35,0.9,2025-03-15,17:14:06,2,6,240
540,16.28,0.78,2025-01-22,14:39:33,3,5,204
541,18.88,0.88,2025-01-16,17:39:56,4,4,69
542,32.03,1.83,2025-08-10,15:21:05,1,2,52
543,29.54,1.44,2025-01-02,15:11:04,5,9,138
544,13.96,0.76,2025-10-11,13:57:09,1,5,34
545,16.01,0.71,2026-01-16,14:03:26,4,2,214
546,36.72,1.87,2025-02-04,21:37:07,5,1,42
547,37.32,2.02,2025-09-07,13:14:38,3,7,210
548,30.99,1.59,2026-03-02,22:04:49,4,6,238
549,12.3,0.55,2025-09-28,19:11:54,3,6,146
550,9.12,0.42,2025-04-24,12:01:27,2,5,56
551,29.01,1.41,2025-05-09,16:53:33,5,3,247
552,25.38,1.43,2025-08-11,21:26:08,1,9,98
553,29.03,1.53,2026-01-27,21:00:14,3,4,85
554,15.87,0.82,2025-12-20,13:05:40,2,2,87
555,16.27,0.72,2025-11-14,17:26:15,4,5,105
556,8.7,0.45,2025-01-29,15:07:50,1,5,93
557,12.61,0.51,2025-01-15,17:20:03,4,2,91
558,11.29,0.49,2025-12-30,18:42:25,3,4,115
559,13.77,0.52,2025-07-12,16:28:11,5,1,178
560,30.75,1.75,2026-01-07,13:59:41,1,6,207
561,30.61,1.51,2025-11-05,16:08:12,5,4,231
562,28.43,1.38,2025-01-08,12:51:36,5,8,129
563,39.74,2.04,2026-03-06,11:54:37,5,1,13
564,11.11,0.36,2025-01-13,21:53:40,5,6,79
565,33.59,1.74,2025-03-01,19:39:45,4,10,153
566,22.61,1.21,2025-09-05,21:32:31,2,5,65
567,9.11,0.36,2025-02-26,18:26:37,3,1,180
568,37.63,1.98,2025-11-21,12:01:45,4,5,122
569,8.22,0.42,2025-05-14,20:57:13,1,8,74
570,47.82,2.52,2025-04-06,18:55:32,5,9,238
571,30.62,1.62,2025-04-23,15:36:27,3,5,10
572,44.29,2.49,2025-04-04,15:28:31,2,7,163
573,22.45,1.2,2025-03-27,17:02:32,2,6,72
574,15.62,0.62,2025-02-01,17:18:44,5,5,153
575,12.0,0.65,2026-03-26,21:57:18,1,2,120
576,40.95,2.35,2025-10-19,19:27:20,1,6,202
577,37.68,1.98,2025-07-28,16:29:40,4,6,110
578,19.45,0.85,2025-02-21,18:33:04,5,9,115
579,18.28,0.78,2025-05-29,15:12:33,5,1,203
580,24.05,1.3,2025-06-13,16:25:55,2,3,152
581,37.33,2.08,2025-10-16,20:57:46,2,1,227
582,15.39,0.79,2026-01-10,18:18:24,2,1,153
583,21.4,1.2,2025-03-26,16:19:47,1,1,206
584,18.66,0.86,2025-11-15,18:33:10,4,7,101
585,11.11,0.36,2026-01-30,12:31:16,5,9,168
586,14.97,0.82,2025-10-26,17:30:10,1,9,210
587,38.54,2.09,2025-01-20,21:03:44,3,6,52
588,8.17,0.42,2025-10-14,16:29:03,1,4,39
589,7.84,0.34,2025-02-22,16:48:45,2,2,177
590,28.47,1.62,2025-06-21,11:24:10,1,10,89
591,8.58,0.33,2025-09-24,12:04:03,3,10,158
592,25.9,1.35,2026-01-19,20:37:55,3,8,71
593,11.3,0.55,2025-11-03,19:59:38,2,3,49
594,26.29,1.49,2025-08-13,20:53:00,1,8,203
595,15.71,0.81,2025-03-07,11:40:14,2,8,62
596,19.36,0.96,2025-06-13,13:40:43,3,3,84
597,21.45,1.2,2025-06-23,15:12:09,1,2,175
598,27.62,1.57,2025-08-10,11:29:34,1,10,6
599,18.92,0.82,2025-10-11,15:09:45,5,7,36
600,27.58,1.33,2025-04-04,20:47:23,5,5,187
601,22.09,1.24,2025-11-19,21:53:43,1,2,20
602,11.86,0.46,2025-03-30,21:33:22,4,4,16
603,31.58,1.68,2025-07-07,12:51:51,3,10,119
604,23.78,1.28,2025-01-30,18:47:48,2,8,84
605,25.54,1.44,2025-04-25,13:48:26,1,9,138
606,26.9,1.35,2025-09-12,16:12:21,4,8,245
607,33.0,1.65,2025-11-03,12:10:08,5,2,59
608,29.24,1.54,2025-10-24,11:57:28,3,1,228
609,27.58,1.33,2025-06-20,15:06:20,5,2,249
610,8.17,0.42,2025-09-11,19:10:27,1,7,31
611,13.72,0.57,2026-02-18,15:19:25,4,3,54
612,7.79,0.34,2025-01-18,11:54:27,2,6,189
613,25.83,1.28,2025-05-04,14:24:31,4,1,26
614,9.05,0.3,2025-12-09,17:02:47,4,8,10
615,9.92,0.47,2025-07-14,16:30:40,2,7,79
616,27.39,1.49,2026-02-25,11:36:26,2,10,246
617,41.07,2.12,2025-04-15,17:05:07,5,4,211
618,31.81,1.81,2025-12-22,11:58:56,1,10,160
619,18.97,0.82,2025-07-03,18:57:25,5,4,95
620,20.85,1.05,2026-02-20,16:13:55,3,10,240
621,15.29,0.84,2026-01-22,20:17:50,1,8,45
622,11.64,0.39,2025-11-05,17:18:22,5,3,180
623,14.28,0.78,2025-08-26,21:21:14,1,10,147
624,26.1,1.3,2025-02-28,19:39:06,4,8,241
625,15.8,0.75,2025-02-04,20:49:00,3,9,81
626,22.59,1.09,2025-09-04,12:28:29,4,6,82
627,40.1,2.3,2025-01-29,17:35:44,1,6,242
628,31.52,1.62,2025-05-16,17:50:52,4,6,10
629,18.34,0.84,2026-02-26,18:53:19,4,3,91
630,41.92,2.17,2026-02-09,12:06:42,5,4,16
631,14.24,0.54,2026-02-08,14:40:57,5,1,220
632,19.31,0.96,2025-11-07,16:58:33,3,7,30
633,13.77,0.52,2025-02-22,20:50:02,5,3,232
634,18.56,0.86,2026-01-15,14:27:27,4,5,221
635,18.83,0.93,2025-08-06,14:06:33,3,4,15
636,26.64,1.39,2026-02-27,18:30:04,3,10,56
637,16.64,0.74,2025-08-08,15:41:51,4,5,14
638,20.49,1.09,2026-03-17,16:52:58,2,1,58
639,24.6,1.15,2025-05-02,14:43:15,5,2,216
640,56.64,3.04,2025-07-10,16:06:28,5,5,2
641,35.2,1.95,2025-04-19,13:23:56,2,2,197
642,31.78,1.63,2025-07-21,11:54:33,4,2,156
643,47.96,2.76,2025-04-05,12:27:03,1,4,189
644,34.84,1.99,2025-10-07,16:11:40,1,1,197
645,9.79,0.34,2026-04-05,15:54:08,4,6,192
646,26.99,1.29,2025-04-26,15:38:33,5,3,246
647,33.24,1.84,2025-04-30,11:58:50,2,2,185
648,22.17,1.07,2025-02-06,19:25:58,4,9,72
649,30.58,1.68,2025-04-19,15:57:22,2,9,82
650,12.44,0.44,2025-10-13,22:25:09,5,7,44
651,31.56,1.56,2025-05-30,14:28:46,5,1,150
652,23.67,1.27,2025-08-04,17:43:58,2,7,76
653,10.96,0.41,2025-08-10,15:34:31,4,9,188
654,28.62,1.62,2025-01-19,16:38:08,1,7,233
655,16.75,0.75,2026-03-12,15:56:27,4,3,69
656,41.46,2.26,2025-07-25,21:21:29,3,7,143
657,10.13,0.48,2025-06-07,19:58:00,2,10,83
658,8.06,0.36,2025-06-15,13:52:31,2,5,91
659,33.41,1.91,2025-01-08,14:11:08,1,1,101
660,30.18,1.48,2025-03-07,15:10:06,5,5,104
661,33.14,1.89,2026-03-30,11:03:02,1,7,52
662,18.39,0.79,2025-09-28,12:49:56,5,7,215
663,44.76,2.46,2025-05-27,18:44:06,3,3,36
664,9.11,0.36,2025-03-15,20:07:41,3,2,122
665,20.12,1.12,2025-11-14,20:45:27,1,9,37
666,36.56,1.86,2025-12-20,21:15:27,5,2,171
667,15.16,0.66,2025-04-22,20:28:42,4,2,28
668,17.11,0.71,2025-12-29,12:27:21,5,1,234
669,31.33,1.73,2025-07-06,20:09:03,2,7,55
670,26.94,1.29,2025-09-01,14:15:45,5,1,227
671,17.87,0.82,2025-06-15,12:43:20,4,4,244
672,22.27,1.02,2026-02-09,21:39:26,5,7,238
673,12.24,0.54,2025-05-08,12:07:11,3,7,115
674,14.23,0.78,2025-03-25,18:02:16,1,10,107
675,24.52,1.32,2025-05-10,11:01:07,2,3,18
676,10.17,0.42,2025-05-27,12:33:38,3,10,66
677,9.12,0.42,2025-11-12,11:03:53,2,4,160
678,43.84,2.34,2025-05-02,15:25:06,4,3,249
679,30.77,1.57,2025-01-11,11:59:09,4,2,10
680,22.16,1.01,2026-02-22,11:35:55,5,9,138
681,35.17,1.77,2025-04-16,15:26:35,5,7,48
682,31.91,1.76,2025-03-20,21:28:21,2,1,95
683,8.58,0.33,2025-09-08,20:18:49,3,5,147
684,6.05,0.3,2025-09-23,11:39:04,1,10,140
685,22.45,1.2,2025-06-29,11:36:06,2,10,64
686,20.63,0.98,2026-03-22,16:49:43,4,9,118
687,32.29,1.84,2025-12-24,12:31:50,1,2,1
688,28.73,1.63,2025-11-10,15:40:10,1,2,224
689,29.4,1.55,2025-11-02,12:02:26,3,2,137
690,9.17,0.42,2025-09-20,21:39:07,2,7,167
691,11.09,0.59,2026-04-04,14:21:21,1,4,97
692,41.99,2.29,2026-04-02,18:01:54,3,4,146
693,22.52,1.27,2025-01-23,18:41:35,1,5,196
694,26.75,1.4,2025-02-12,16:05:24,3,7,19
695,9.13,0.48,2026-02-08,21:53:10,1,7,165
696,41.59,2.39,2026-01-08,12:53:39,1,2,173
697,16.56,0.86,2025-07-21,14:41:44,2,5,105
698,13.23,0.48,2025-08-18,22:25:38,5,3,117
699,27.1,1.3,2025-05-14,11:53:04,5,1,16
700,9.64,0.39,2025-07-21,21:18:08,3,10,185
701,24.45,1.2,2025-01-31,19:41:34,4,9,131
702,11.09,0.59,2025-04-28,16:24:25,1,8,181
703,7.85,0.4,2025-08-11,19:20:02,1,2,63
704,40.06,2.06,2025-03-31,11:20:30,5,7,142
705,23.74,1.34,2025-12-10,16:21:59,1,1,72
706,17.4,0.85,2026-03-04,19:29:23,3,8,75
707,19.22,1.07,2026-02-19,21:09:40,1,1,79
708,24.04,1.24,2025-11-05,15:22:56,3,6,202
709,21.36,0.96,2025-03-22,18:40:53,5,6,81
710,16.98,0.88,2026-04-02,12:17:00,2,5,73
711,22.62,1.27,2025-01-03,19:15:12,1,8,149
712,42.88,2.23,2025-12-12,14:53:28,5,5,98
713,20.87,1.17,2025-05-27,14:55:07,1,3,229
714,17.22,0.72,2026-03-24,22:04:05,5,9,13
715,26.34,1.49,2025-02-25,20:12:40,1,6,230
716,29.65,1.45,2025-07-14,19:19:54,5,4,21
717,23.97,1.17,2025-05-28,15:11:15,4,5,36
718,36.14,1.89,2025-07-09,13:01:58,4,2,102
719,39.67,2.22,2025-09-21,12:56:33,2,6,10
720,38.49,2.09,2025-02-11,19:45:49,3,2,56
721,32.6,1.8,2025-04-18,14:11:51,2,9,218
722,31.07,1.77,2025-03-05,20:00:14,1,2,210
723,18.24,0.84,2025-01-08,13:11:28,4,10,31
724,31.96,1.76,2025-10-21,20:35:30,2,1,174
725,10.33,0.43,2025-03-28,19:44:31,3,6,246
726,14.28,0.78,2025-10-17,15:08:26,1,7,106
727,35.8,2.05,2025-06-07,14:07:56,1,10,32
728,26.2,1.25,2025-10-07,21:21:15,5,4,97
729,24.91,1.41,2025-03-15,11:38:34,1,6,234
730,34.07,1.77,2026-03-13,12:01:14,4,5,211
731,38.17,2.07,2025-10-09,11:21:37,3,9,186
732,27.65,1.45,2025-05-30,11:40:49,3,2,41
733,32.22,1.72,2025-11-14,13:10:32,3,10,139
734,27.51,1.56,2025-03-19,14:54:52,1,3,117
735,18.69,1.04,2026-01-17,21:35:08,1,4,172
736,28.28,1.43,2026-02-28,19:38:49,4,1,201
737,25.49,1.44,2025-09-06,17:33:34,1,1,41
738,16.13,0.83,2025-10-07,12:41:32,2,6,67
739,21.23,1.13,2025-09-24,19:57:16,2,8,235
740,35.21,2.01,2025-09-15,19:44:13,1,5,245
741,30.91,1.76,2025-01-22,16:22:30,1,4,102
742,39.27,2.02,2025-05-23,16:14:56,5,5,93
743,26.12,1.42,2025-08-03,12:10:57,2,10,179
744,36.65,2.1,2025-01-07,21:00:39,1,7,226
745,39.14,2.24,2026-02-26,17:38:52,1,7,124
746,12.03,0.53,2025-11-30,20:42:38,3,6,7
747,15.87,0.82,2026-03-22,14:00:30,2,4,92
748,13.75,0.75,2025-05-25,21:35:35,1,2,40
749,53.03,2.83,2026-03-22,20:48:11,5,4,186
750,39.69,2.04,2025-09-30,18:12:37,5,9,7
751,19.17,1.07,2025-12-12,11:48:20,1,2,109
752,9.79,0.34,2025-09-18,12:33:14,4,2,167
753,19.47,0.97,2025-09-30,17:41:23,3,8,161
754,39.41,2.26,2025-04-21,20:51:59,1,3,21
755,27.16,1.36,2025-12-04,15:57:42,4,7,246
756,37.48,2.03,2025-07-08,15:40:52,3,2,4
757,24.83,1.28,2025-10-18,12:51:08,3,7,189
758,20.76,1.16,2025-12-04,12:00:45,1,1,173
759,17.57,0.97,2025-06-07,19:34:20,1,9,249
760,16.34,0.84,2025-08-16,18:39:16,2,1,51
761,15.13,0.83,2025-09-04,15:22:50,1,5,192
762,20.23,1.13,2025-10-01,17:58:57,1,8,33
763,28.89,1.64,2025-11-13,20:20:09,1,2,27
764,30.0,1.65,2026-02-13,13:38:12,2,8,171
765,13.43,0.73,2026-01-17,17:57:46,1,8,232
766,30.21,1.66,2025-10-05,16:39:28,2,9,203
767,7.79,0.34,2025-08-11,15:31:18,2,9,60
768,36.08,1.83,2025-03-30,11:17:33,5,3,209
769,17.29,0.84,2025-03-17,13:45:35,3,10,43
770,26.95,1.35,2025-04-16,18:15:41,4,10,139
771,34.75,1.75,2025-04-06,16:54:43,5,6,204
772,10.11,0.36,2025-07-23,16:17:48,4,9,14
773,38.2,1.95,2025-01-31,12:28:24,5,3,51
774,27.08,1.53,2026-01-29,15:03:04,1,5,12
775,22.98,1.18,2025-04-12,13:22:07,3,3,166
776,25.32,1.37,2025-11-06,15:18:14,2,3,137
777,14.58,0.68,2025-05-08,18:52:45,3,3,48
778,26.12,1.42,2025-08-14,12:22:23,2,3,73
779,13.22,0.72,2025-03-17,17:41:33,1,6,168
780,29.33,1.43,2025-06-13,11:40:03,5,2,174
781,14.71,0.81,2025-04-29,20:20:09,1,6,174
782,43.41,2.26,2025-07-05,14:59:23,5,3,153
783,20.32,1.02,2026-02-20,21:41:59,3,6,181
784,21.34,1.14,2025-08-27,15:37:37,2,3,72
785,20.68,0.98,2025-11-28,21:28:24,4,3,51
786,22.13,1.18,2025-10-01,20:21:37,2,10,184
787,10.44,0.44,2025-01-27,21:23:36,3,2,92
788,38.19,2.19,2026-02-25,19:56:55,1,2,63
789,36.16,2.01,2025-12-14,11:54:31,2,6,187
790,38.66,2.16,2025-11-08,15:05:14,2,3,112
791,16.08,0.83,2025-05-08,20:07:46,2,3,245
792,16.34,0.84,2026-03-12,20:41:33,2,7,146
793,17.45,0.85,2025-06-21,14:01:52,3,1,15
794,33.58,1.68,2025-01-16,19:31:46,5,1,159
795,19.16,1.01,2025-12-09,21:20:39,2,2,86
796,40.38,2.08,2026-01-04,18:20:54,5,2,168
797,22.75,1.1,2026-03-24,18:31:40,4,2,241
798,33.38,1.73,2025-08-31,12:10:29,4,2,58
799,14.64,0.74,2026-02-16,17:29:39,2,1,239
800,38.33,2.08,2026-03-20,11:40:47,3,1,125
801,41.89,2.29,2025-08-05,11:56:59,3,6,177
802,24.57,1.27,2025-01-29,19:53:14,3,10,38
803,19.77,0.87,2026-03-23,17:21:45,5,5,62
804,7.38,0.38,2025-02-28,12:38:32,1,8,180
805,17.81,0.81,2025-04-16,17:02:01,4,10,110
806,37.6,2.15,2025-05-14,19:11:11,1,6,48
807,27.91,1.41,2026-03-14,18:46:02,4,4,211
808,25.44,1.44,2025-02-02,20:09:26,1,1,94
809,26.61,1.51,2025-06-13,14:55:20,1,8,154
810,21.34,1.14,2025-12-27,19:56:36,2,2,46
811,16.43,0.73,2025-02-12,12:40:51,4,6,57
812,18.71,0.81,2026-01-09,11:14:15,5,1,144
813,18.47,0.97,2025-08-19,21:13:48,2,10,11
814,27.46,1.56,2025-11-10,17:19:49,1,7,207
815,30.35,1.55,2025-03-26,17:37:21,4,6,80
816,18.32,1.02,2026-02-01,15:38:11,1,5,182
817,15.24,0.84,2025-03-24,13:28:44,1,3,183
818,17.39,0.79,2025-07-21,12:01:18,4,6,90
819,37.78,1.93,2025-06-27,16:46:03,5,10,201
820,11.51,0.56,2026-04-01,11:29:14,2,3,133
821,10.92,0.47,2026-01-22,15:07:05,3,8,197
822,44.12,2.42,2025-08-08,14:45:09,3,5,107
823,39.75,2.1,2026-03-01,14:09:19,4,5,117
824,22.25,1.25,2025-08-16,20:58:36,1,1,155
825,17.31,0.96,2025-08-27,18:38:09,1,2,199
826,16.11,0.71,2026-02-16,17:50:09,4,7,168
827,28.51,1.56,2025-06-29,21:48:53,2,8,151
828,24.03,1.18,2025-05-08,18:30:39,4,1,108
829,38.66,2.16,2026-03-06,20:28:56,2,2,205
830,59.83,3.23,2025-10-31,21:57:30,5,7,35
831,27.17,1.42,2025-10-28,13:31:38,3,2,241
832,11.49,0.44,2026-03-15,17:36:39,4,9,222
833,12.26,0.66,2025-11-14,11:09:24,1,4,167
834,12.24,0.54,2025-11-24,15:32:20,3,7,37
835,18.26,0.96,2026-03-12,21:54:25,2,7,241
836,46.35,2.55,2025-04-09,17:17:58,3,2,7
837,32.41,1.61,2025-06-01,14:26:58,5,8,246
838,20.7,1.1,2025-11-17,22:25:13,2,3,116
839,30.19,1.54,2025-09-29,16:08:16,4,5,129
840,22.52,1.27,2025-03-21,11:04:59,1,10,181
841,33.97,1.82,2025-07-22,14:16:56,3,7,164
842,30.16,1.66,2025-10-11,18:12:44,2,9,237
843,17.34,0.84,2025-05-08,17:28:03,3,9,43
844,9.32,0.37,2025-02-27,19:54:24,3,2,34
845,17.22,0.72,2025-07-03,21:25:57,5,8,36
846,10.88,0.58,2026-01-08,16:38:02,1,1,150
847,7.05,0.3,2025-05-25,19:04:30,2,7,239
848,19.54,1.09,2025-03-01,13:54:40,1,9,80
849,22.9,1.05,2025-10-01,11:07:46,5,5,204
850,17.88,0.93,2026-02-11,18:49:38,2,2,157
851,45.56,2.56,2025-10-29,11:37:10,2,8,194
852,39.08,2.18,2026-01-30,14:20:27,2,1,8
853,16.25,0.9,2025-06-15,17:29:30,1,8,143
854,20.36,0.96,2025-04-24,13:29:32,4,9,171
855,10.38,0.43,2025-01-10,11:16:02,3,4,203
856,14.58,0.68,2026-01-16,11:51:39,3,9,40
857,26.66,1.51,2025-02-08,16:02:51,1,7,70
858,38.36,1.96,2025-08-30,18:52:29,5,7,168
859,15.96,0.76,2025-11-18,20:18:49,3,5,31
860,25.79,1.34,2025-07-05,20:45:52,3,2,23
861,20.39,1.14,2025-03-11,19:43:27,1,1,237
862,23.39,1.14,2025-06-05,19:55:40,4,10,228
863,26.39,1.49,2025-05-07,15:12:40,1,4,179
864,36.32,2.02,2025-02-17,19:46:25,2,2,94
865,10.32,0.37,2026-03-16,15:47:05,4,9,123
866,33.17,1.72,2025-12-05,17:18:13,4,6,59
867,15.08,0.83,2026-03-07,19:50:59,1,2,113
868,13.84,0.64,2025-10-11,17:10:41,3,8,133
869,25.74,1.34,2025-12-22,19:56:47,3,8,209
870,20.11,1.01,2026-01-23,20:31:40,3,3,114
871,34.46,1.91,2025-12-27,21:41:49,2,7,61
872,19.35,0.9,2025-10-20,17:50:58,4,3,122
873,20.36,0.96,2025-07-19,15:36:52,4,10,228
874,25.44,1.44,2026-01-23,13:12:00,1,9,34
875,19.42,1.02,2026-02-09,14:13:22,2,9,216
876,36.58,1.98,2025-08-26,21:34:41,3,5,78
877,19.51,0.91,2025-10-29,11:58:46,4,3,5
878,33.39,1.79,2026-01-29,18:50:36,3,10,60
879,11.97,0.47,2025-04-11,14:54:35,4,9,38
880,32.05,1.65,2026-02-24,11:06:14,4,8,235
881,14.58,0.68,2026-03-07,21:14:43,3,4,104
882,31.46,1.56,2025-12-23,17:12:39,5,3,185
883,10.33,0.43,2026-03-19,20:12:21,3,3,75
884,10.17,0.42,2025-10-08,13:50:03,3,1,2
885,18.28,0.78,2025-04-18,14:43:15,5,8,105
886,13.54,0.74,2026-01-16,13:24:48,1,8,25
887,20.01,1.06,2025-11-17,12:22:10,2,3,243
888,38.43,2.08,2025-06-23,11:22:44,3,8,82
889,21.23,1.13,2025-05-03,14:45:00,2,8,6
890,31.26,1.66,2025-08-24,11:42:49,3,7,54
891,14.81,0.81,2025-02-23,19:15:22,1,4,215
892,11.16,0.36,2025-04-20,16:35:09,5,1,42
893,8.17,0.42,2026-02-22,20:23:04,1,3,191
894,30.79,1.69,2025-01-04,12:14:04,2,5,168
895,18.83,0.93,2025-12-16,19:07:08,3,6,72
896,19.24,0.84,2025-08-06,16:21:01,5,3,46
897,20.54,1.09,2026-04-03,16:25:40,2,2,151
898,8.97,0.47,2025-09-17,12:32:56,1,8,94
899,12.17,0.42,2026-01-16,17:09:04,5,4,239
900,33.55,1.8,2025-06-27,18:03:36,3,6,100
901,47.56,2.56,2025-04-28,19:26:53,4,6,92
902,9.12,0.42,2025-10-25,18:38:35,2,7,199
903,39.57,2.27,2026-02-18,19:46:03,1,8,246
904,7.11,0.36,2025-10-29,12:11:39,1,6,15
905,40.4,2.2,2025-07-21,18:04:20,3,2,20
906,13.64,0.74,2025-03-31,21:13:27,1,4,247
907,18.19,0.89,2025-09-12,15:57:45,3,2,158
908,22.64,1.04,2025-06-30,18:10:23,5,1,167
909,34.96,1.76,2025-06-14,14:18:54,5,4,164
910,13.22,0.72,2025-07-05,20:39:48,1,1,97
911,15.98,0.88,2025-09-09,16:33:36,1,5,125
912,42.03,2.18,2025-06-30,14:55:06,5,4,215
913,35.92,1.82,2025-10-05,21:29:13,5,10,77
914,24.59,1.39,2026-01-29,17:39:46,1,5,131
915,10.38,0.43,2025-08-04,11:22:43,3,6,217
916,41.2,2.25,2025-04-19,16:56:26,3,5,243
917,15.22,0.72,2025-07-28,17:23:24,3,5,63
918,34.79,1.99,2025-09-22,19:52:21,1,10,89
919,26.1,1.3,2025-10-18,17:36:42,4,7,66
920,29.29,1.49,2025-01-24,11:12:21,4,5,250
921,29.92,1.52,2025-12-18,21:31:52,4,4,4
922,19.66,0.86,2025-10-27,14:48:01,5,9,19
923,15.34,0.84,2025-03-01,12:25:40,1,1,16
924,18.26,0.96,2025-10-02,21:14:30,2,1,1
925,20.43,1.08,2026-02-07,21:10:32,2,3,180
926,7.84,0.34,2025-01-05,15:04:33,2,2,201
927,23.72,1.22,2025-02-25,17:55:28,3,4,250
928,39.57,2.27,2025-09-03,19:44:39,1,6,120
929,14.32,0.72,2025-07-15,21:02:08,2,7,186
930,11.11,0.36,2026-01-02,15:09:27,5,6,84
931,32.55,1.8,2025-01-03,14:46:22,2,8,103
932,27.87,1.52,2026-01-27,14:39:23,2,4,183
933,18.71,0.81,2025-08-12,14:34:51,5,9,232
934,19.77,0.87,2025-12-23,15:20:36,5,8,79
935,17.22,0.72,2025-11-14,16:35:10,5,1,46
936,33.22,1.72,2025-03-09,19:28:15,4,2,193
937,28.15,1.6,2025-02-03,13:02:45,1,1,15
938,15.9,0.7,2025-05-07,17:24:43,4,2,226
939,23.95,1.35,2026-03-14,20:22:35,1,2,175
940,19.12,1.07,2026-04-01,14:34:49,1,8,124
941,18.55,0.8,2025-06-09,15:03:48,5,4,65
942,11.23,0.48,2025-09-23,14:01:04,3,3,12
943,23.09,1.24,2025-08-29,13:35:13,2,8,196
944,10.18,0.48,2026-03-03,18:59:06,2,4,232
945,26.63,1.33,2025-06-10,22:03:52,4,2,84
946,12.02,0.47,2026-02-16,13:18:22,4,3,97
947,37.66,2.16,2025-11-25,22:07:06,1,5,80
948,22.06,1.06,2026-02-14,20:09:29,4,6,53
949,9.12,0.42,2025-11-07,17:54:58,2,2,16
950,34.13,1.83,2025-05-19,19:59:17,3,6,90
951,20.36,0.96,2026-02-10,18:55:30,4,6,151
952,33.9,1.7,2025-02-15,16:39:09,5,8,15
953,14.9,0.7,2025-01-03,13:08:33,3,9,143
954,8.32,0.37,2026-03-24,21:07:42,2,5,198
955,18.3,0.9,2025-04-21,20:16:25,3,10,188
956,10.13,0.48,2025-08-23,14:29:08,2,3,239
957,20.12,1.12,2025-02-09,20:38:14,1,5,239
958,22.36,1.26,2025-06-02,13:50:29,1,6,87
959,12.52,0.62,2025-06-26,19:07:34,2,7,137
960,9.12,0.42,2025-02-27,15:05:21,2,6,182
961,7.58,0.33,2025-02-05,11:40:16,2,1,158
